item_id,user_id,rating,timestamp,title,brand,category,description
B0001MSGX0,A1346E5MFVIG33,1,1234742400,A Time To Love,Stevie Wonder,"['CDs & Vinyl', 'R&B', 'Classic R&B']","[""Time To Love consists of 15 original tracks that revolve around the theme of love. Musically, the set reflects Wonder's embrace of all genres, from hip-hop to gospel to world music, with some arrangements using strings. These musical and lyrical components spark memories of signature songs from Wonder's 45-year career. Guest vocalists include gospel artist Kim Burrell on 'If Your Love Cannot Be Moved' (with choir vocals produced by Kirk Franklin) and India Arie on the title track. Other guests include flutist Hubert Laws, guitarist Doc Powell, Paul McCartney, drummer Narada Michael Walden and Brazilian guitarist Oscar Castro Neves. Motown. 2005."", 'Stevie Wonder took more than ten years to give a studio successor to <i>Conversation Peace</i> but <i>A Time to Love</i> feels fresher than we had any right to expect after such a long wait. For starters, the guests are well picked: They include Bonnie Raitt (playing slide guitar on ""Tell Your Heart I Love You""), gospel singer Kim Burrell (on ""If Your Heart Cannot Be Moved""), India Arie (on the title track), and Wonder\'s own daughter, Aisha Morris (whom listeners may remember as the source of her dad\'s delight in <a href=""/exec/obidos/ASIN/B00004SZWD/${0}""><i>Songs in the Key of Life</i></a>--""Isn\'t She Lovely""). Last but not least, Prince plays elegant, minimal funky guitar and En Vogue perform swoony backup vocals on first single ""So What the Fuss,"" a classic pared-down dance number graced with Wonder\'s trademark socially conscious lyrics. It\'s on tracks like these--sounding as if they could be from anytime between 1975 and now--that Wonder shows he\'s still got the golden touch. He remains a sterling melodicist (""Moon Blue"" is a killer ballad), and the harmonica intro on ""From the Bottom of My Heart"" is among the loveliest he\'s created. Of course a Wonder album wouldn\'t be complete without saccharine ballads, and he delivers there too (""Passionate Raindrops,"" ""Can\'t Imagine Love Without You""). Still, this is a solid effort from one of America\'s premier artists. <i>--Elisabeth Vincentelli</i>']"
B0001NBMBC,A3IM5IGE0JCLHO,0,1120694400,Vol. 3: The Subliminal Verses,Slipknot,"['CDs & Vinyl', 'Metal', 'Alternative Metal']","['Within the confines, or lack thereof, of VOL. 3: (THE SUBLIMINAL VERSES) lies a new level of musicianship, achieved through the hard work poured into supporting their self-titled debut and their subsequent hit album, IOWA. Produced by Rick Rubin, Vol 3 not only captures the bands strengths to this point- it sees the spore that is Slipknot exploding in all directions. The songs on this daring effort transcend traditional hard music structure, and will surprise the uninitiated with their dynamic appeal. Masterful guitar work, visceral drum beats, and a newly-expanded vocal range are highlights of this work that Corey Taylor (#8) calls ""both brutal and beautiful."" Much of the creative inspiration in evidence on the new album is owed to Rubin and his reputedly- haunted mansion, in which the band lived while recording VOL. 3: (THE SUBLIMINAL VERSES). ""You can really feel (the effect of the mansion) on the album. There were ghosts in the machine, in the equipment! . Things would freeze, things would loop for no reason at all. It was strange,"" adds Taylor. Paul Gray (#2) comments on what Rubin brought to the table ""Rick brought a huge amount of open mindedness - normally 9 different people trying different things can be tough - Rick got us to just throw all our preconceived notions out the window. He was able to integrate bits and pieces of everyone\'s ideas."" <P>The first single off VOL. 3: (THE SUBLIMINAL VERSES), ""Duality"" is, ""lyrically, what you might think... we\'ve been through a lot as a band and the lyrics really reflect our maintaining faith and the perseverance of all 9 of us,"" says Joey Jordison (#1). ""Duality"" represents the album well in its unwillingness to compromise the bands rock foundation and its ability to be aurally appealing and melodic at the same time. Other songs of note on the record, ""Before I Forget"" and ""Vermillion"" underline the statement made by ""Duality"", with their dark melodies and fierce instrumentation. ""Before I Forget"" is about rising above the bull*#!t and being a person, not a human. It\'s about saying what you mean and meaning what you say - taking zero bull#!*t."" adds Taylor, ""and Vermillion is a stalker\'s love song, shot thru his eyes. It\'s kind of a does he or doesn\'t he type thing - it\'s left open for you to decide.""', 'If it\'s sometimes a chore to get past Slipknot\'s stratified shock-rock shtick, Iowa\'s nouveau metal-mongers take the occasion of their third album proper to prove there\'s a genuinely restless, undeniable musical juggernaut beneath the horror-show masquerade. Producer Rick Rubin has honed their modern metal assault to a fine edge here, tempering it with a compelling sense of dynamics missing from all too many similar heavy forgings in the bargain. But credit the band with hammering together the solid foundations of what stands as their best album to date, a collection that succeeds by--surprise--reverting to more traditional song-forms and occasionally operating at something other than a relentless fevered pitch. Call it mainstreaming or a newfound maturity; whatever it is, it pays diverse dividends from the opening cinematic tension of ""Prelude 3.0"" and paramilitary-cadenced thrill ride ""Three Nil"" to the moody, rap-thrash single ""Duality"" and the unlikely, angst-laden pop hooks of ""Circle."" If that song\'s cello-inflected atmospherics and lilting Corey Taylor vocals may have the band\'s faithful initially rubbing their ears in puzzlement, by the time the evocative acoustic guitars, bittersweet harmonies and string quartet break of ""Vermilion Pt. 2"" rolls around, it\'s clear this is a band who\'s challenged itself with broad new horizons--and triumphed. <I>--Jerry McCulley</I>']"
B0001XASDA,A3JJ21YCMGSKGH,1,1457654400,Van Lear Rose,Loretta Lynn,"['CDs & Vinyl', 'Country', 'Classic Country', 'Nashville Sound']","['Loretta Lynn ""Van Lear Rose"" Produced and Arranged by Jack White of the White Stripes', 'Garage-rock hero Jack White producing honky-tonk legend Loretta Lynn? And Lynn comparing him to renowned Nashville producer Owen Bradley? Yes, we all know the world is rapidly shrinking, but now we\'ve seen everything. Most stunning of all--they nailed it. For the first time, Lynn has written all of an album\'s songs, and her lyrics are as cutting and incisive as ever. On the powerful, biting ""Family Tree,"" she brings her babies to the home of her husband\'s mistress so that they can see the ""woman that\'s burning down our family tree."" Throughout she cunningly tackles tried-and-true honky-tonk themes of love gone bad, drinkin\', cheatin\', and murder. Lynn even offers a compelling slice of theological fatalism (""God Makes No Mistakes""). White\'s production--mostly stark and atmospheric--ranges from more-traditional country to straight-up <a href=""/exec/obidos/ts/artist-glance/219981/${0}"">White Stripes</a>, with most tracks falling somewhere in between. White duets with Lynn on the rousing one-night-stand story ""Portland, Oregon,"" but he does not need to sing to leave his personal stamp. At 70, Lynn seems thoroughly engaged and delighted; at times she delivers some of the most emotionally potent singing of her career. A decade earlier, <a href=""/exec/obidos/ts/artist-glance/18537/${0}"">Johnny Cash</a> turned to rock and rap producer Rick Rubin, and the move resuscitated Cash\'s career. Now, Jack White has done the same for Loretta Lynn, another country legend whose music is simply too raw and honest for the contemporary country crowd. <I>Van Lear Rose</I> exceeds all expectations--a bold collaboration in which artists from two different musical universes forge a memorable work that neither could have created alone. <I>--Marc Greilsamer</I>']"
B0001XANAS,A2N9CIXRV5BBKM,1,1415577600,Reflections Carly Simon's Greatest Hits,Carly Simon,"['CDs & Vinyl', 'Pop', 'Adult Contemporary']","[""Carly has never had a single-CD, cross-label collection! Here are her essential hits You're So Vain; Nobody Does It Better; Mockingbird; That's the Way I've Always Heard It Should Be; Anticipation; Legend in Your Own Time; The Right Thing to Do; Haven't Got Time for the Pain; You Belong to Me; Jesse , and 10 more!""]"
B0001XANAS,A1ALPL858XSDE,1,1108425600,Reflections Carly Simon's Greatest Hits,Carly Simon,"['CDs & Vinyl', 'Pop', 'Adult Contemporary']","[""Carly has never had a single-CD, cross-label collection! Here are her essential hits You're So Vain; Nobody Does It Better; Mockingbird; That's the Way I've Always Heard It Should Be; Anticipation; Legend in Your Own Time; The Right Thing to Do; Haven't Got Time for the Pain; You Belong to Me; Jesse , and 10 more!""]"
B0001Z2TJY,A2QR9IXLMIDL5U,1,1428105600,The End of Heartache,Killswitch Engage,"['CDs & Vinyl', 'Alternative Rock', 'Hardcore & Punk', 'Hardcore']","['The title track of The End Of Heartache is an unabashed monster of a song, different than anything the band has ever written. Its epic drive nearly crosses the border into power-ballad territory. ""Rose of Sharyn"" is an anthem that\'s heavy in the most non-traditional of senses, building with dynamic energy into a crescendo with a chorus that is perhaps The End of Heartache\'s biggest reward. ""When Darkness Falls,"" heard during the closing credits of ""Freddy Vs. Jason,"" was the first song Jones ever wrote with the band and falls right into place on The End Of Heartache. With ""Breathe Life"" he delivers a heartfelt optimism that really makes the track pop with, ""breathe life/ for you are not alone/ breathe life/ inside your heart of stone.""', '""Jones\' confidence and acumen carry over into his vocal performances, bringing different elements to The End of Heartache."" -- <i>Aquarian Weekly, 4/14/04</i><br /><br />""The songs are longer, more metallic and the choruses more epic, than those of the previous release."" -- <i>Guitar World, 6/2004</i><br /><br />""Tracks ""A Bid Farewell"", ""World Ablaze"", and ""Rose of Sharyn"" simply kill any of the offerings from the previous release."" -- <i>Revolver Magazine, 6/2004</i>']"
B00022LOTM,A2N9CIXRV5BBKM,1,1444262400,The Complete Hit Singles,Three Dog Night,"['CDs & Vinyl', 'Classic Rock', 'Album-Oriented Rock (AOR)']","['The first compilation to present all 21 hits notched by this enduring LA rock combo, sure to bring ""joy"" to any Three Dog Night fan! Here are the songs (you probably know \'em all): One; Eli\'s Coming; Celebrate; Easy to Be Hard; Mama Told Me (Not to Come); Joy to the World; Liar; Shambala; Black and White; The Show Must Go On; Out in the Country; One Man Band; An Old Fashioned Love Song; Never Been to Spain , and more.']"
B00022LOTM,A1ALPL858XSDE,1,1085702400,The Complete Hit Singles,Three Dog Night,"['CDs & Vinyl', 'Classic Rock', 'Album-Oriented Rock (AOR)']","['The first compilation to present all 21 hits notched by this enduring LA rock combo, sure to bring ""joy"" to any Three Dog Night fan! Here are the songs (you probably know \'em all): One; Eli\'s Coming; Celebrate; Easy to Be Hard; Mama Told Me (Not to Come); Joy to the World; Liar; Shambala; Black and White; The Show Must Go On; Out in the Country; One Man Band; An Old Fashioned Love Song; Never Been to Spain , and more.']"
B0002A2VS2,A3RWQLRQ1OSKGN,1,1117324800,We Are Not Alone,Breaking Benjamin,"['CDs & Vinyl', 'Alternative Rock', 'American Alternative']","['All sharp hooks and hefty beats, <i>We Are Not Alone</i> starts off with the Middle Eastern melody of the roaring lead single ""So Cold,"" a riff-heavy track that showcases the fretwork of guitarist Aaron Fink, an expressive guitarist with a flair for both color and crunch. Employing a palette of quirky pedal effects, distorted textures and throttled power chords, he amplifies the emotion in each song, be it the confrontational rage in ""Believe"" or the sweeping emotional plea of ""Break My Fall."" ""Aaron really stepped up on this record,"" says vocalist/guitarist Ben Burnely. ""He\'s not so much a riff guy as someone who creates atmosphere. His talents really shine through here.""<P>']"
B0002F7I9Y,A14NOY3K9QSSM2,1,1426896000,Genius Loves Company,Ray Charles,"['CDs & Vinyl', 'Blues', 'Piano Blues']","['""I\'ve recorded with so many amazing artists in my career but never on a duets album of my own. I thought it was time to have some of the friends that I love & the artists that I admire come into my studio & sing with me live, the way we did it in the old days,"" explains Ray Charles on the genesis of Genius Loves Company. ""All the guests brought their own magic to each song. That\'s what we wanted & that\'s exactly what we got."" Ray\'s confidence is understandable. Genius Loves Company stands as a remarkable hallmark in a remarkable career. In his brilliant debut for Concord Records, Ray sings a dozen duets with a dazzling array of guest artists from virtually every genre, who have won a combined 79 GRAMMYr Awards. ""We cover it all,"" Ray adds, ""from country to R&B, pop, rock & blues. I\'ve never let them put me in a little box, & this CD expresses that open feeling. A beautiful song is a beautiful song-and to sing with so many beautiful singers is a blessing from God.""', 'The fact that <I>Genius Loves Company</I> will be Ray Charles\'s final new album inspires an unavoidable blue feeling. But it\'s also a happy reminder that the man spent the last months of his life at work doing what he loved. The overall effect of these dozen duets is autumnal and smooth. Brother Ray is on point and cruising here. Fine moments abound--you can hear his delight even in the rather stiff company of <a href=""/exec/obidos/ts/artist-glance/87104/${0}"">Diana Krall</a> and <a href=""/exec/obidos/ts/artist-glance/72860/${0}"">Natalie Cole</a>. His voice sounds a bit frayed by ill health at times, but it also allows for great performances like the slyness behind the ache in his version of the old soul hit ""Hey Girl"" with <a href=""/exec/obidos/ts/artist-glance/73749/${0}"">Michael McDonald</a> and a grand ""Crazy Love"" with <a href=""/exec/obidos/ts/artist-glance/28546/${0}"">Van Morrison</a>. Potently, he and <a href=""/exec/obidos/ts/artist-glance/29516/${0}"">Gladys Knight</a> remind us of the continued timeliness of <a href=""/exec/obidos/ts/artist-glance/55278/${0}"">Stevie Wonder</a>\'s ""Heaven Help Us All."" Its best moments make <I>Company</I> one more essential purchase for Ray Charles fans. <I>--Rickey Wright</I>']"
B0002F7I9Y,A1346E5MFVIG33,1,1240876800,Genius Loves Company,Ray Charles,"['CDs & Vinyl', 'Blues', 'Piano Blues']","['""I\'ve recorded with so many amazing artists in my career but never on a duets album of my own. I thought it was time to have some of the friends that I love & the artists that I admire come into my studio & sing with me live, the way we did it in the old days,"" explains Ray Charles on the genesis of Genius Loves Company. ""All the guests brought their own magic to each song. That\'s what we wanted & that\'s exactly what we got."" Ray\'s confidence is understandable. Genius Loves Company stands as a remarkable hallmark in a remarkable career. In his brilliant debut for Concord Records, Ray sings a dozen duets with a dazzling array of guest artists from virtually every genre, who have won a combined 79 GRAMMYr Awards. ""We cover it all,"" Ray adds, ""from country to R&B, pop, rock & blues. I\'ve never let them put me in a little box, & this CD expresses that open feeling. A beautiful song is a beautiful song-and to sing with so many beautiful singers is a blessing from God.""', 'The fact that <I>Genius Loves Company</I> will be Ray Charles\'s final new album inspires an unavoidable blue feeling. But it\'s also a happy reminder that the man spent the last months of his life at work doing what he loved. The overall effect of these dozen duets is autumnal and smooth. Brother Ray is on point and cruising here. Fine moments abound--you can hear his delight even in the rather stiff company of <a href=""/exec/obidos/ts/artist-glance/87104/${0}"">Diana Krall</a> and <a href=""/exec/obidos/ts/artist-glance/72860/${0}"">Natalie Cole</a>. His voice sounds a bit frayed by ill health at times, but it also allows for great performances like the slyness behind the ache in his version of the old soul hit ""Hey Girl"" with <a href=""/exec/obidos/ts/artist-glance/73749/${0}"">Michael McDonald</a> and a grand ""Crazy Love"" with <a href=""/exec/obidos/ts/artist-glance/28546/${0}"">Van Morrison</a>. Potently, he and <a href=""/exec/obidos/ts/artist-glance/29516/${0}"">Gladys Knight</a> remind us of the continued timeliness of <a href=""/exec/obidos/ts/artist-glance/55278/${0}"">Stevie Wonder</a>\'s ""Heaven Help Us All."" Its best moments make <I>Company</I> one more essential purchase for Ray Charles fans. <I>--Rickey Wright</I>']"
B0002F7I9Y,AQ8DU6XVA3USJ,1,1114819200,Genius Loves Company,Ray Charles,"['CDs & Vinyl', 'Blues', 'Piano Blues']","['""I\'ve recorded with so many amazing artists in my career but never on a duets album of my own. I thought it was time to have some of the friends that I love & the artists that I admire come into my studio & sing with me live, the way we did it in the old days,"" explains Ray Charles on the genesis of Genius Loves Company. ""All the guests brought their own magic to each song. That\'s what we wanted & that\'s exactly what we got."" Ray\'s confidence is understandable. Genius Loves Company stands as a remarkable hallmark in a remarkable career. In his brilliant debut for Concord Records, Ray sings a dozen duets with a dazzling array of guest artists from virtually every genre, who have won a combined 79 GRAMMYr Awards. ""We cover it all,"" Ray adds, ""from country to R&B, pop, rock & blues. I\'ve never let them put me in a little box, & this CD expresses that open feeling. A beautiful song is a beautiful song-and to sing with so many beautiful singers is a blessing from God.""', 'The fact that <I>Genius Loves Company</I> will be Ray Charles\'s final new album inspires an unavoidable blue feeling. But it\'s also a happy reminder that the man spent the last months of his life at work doing what he loved. The overall effect of these dozen duets is autumnal and smooth. Brother Ray is on point and cruising here. Fine moments abound--you can hear his delight even in the rather stiff company of <a href=""/exec/obidos/ts/artist-glance/87104/${0}"">Diana Krall</a> and <a href=""/exec/obidos/ts/artist-glance/72860/${0}"">Natalie Cole</a>. His voice sounds a bit frayed by ill health at times, but it also allows for great performances like the slyness behind the ache in his version of the old soul hit ""Hey Girl"" with <a href=""/exec/obidos/ts/artist-glance/73749/${0}"">Michael McDonald</a> and a grand ""Crazy Love"" with <a href=""/exec/obidos/ts/artist-glance/28546/${0}"">Van Morrison</a>. Potently, he and <a href=""/exec/obidos/ts/artist-glance/29516/${0}"">Gladys Knight</a> remind us of the continued timeliness of <a href=""/exec/obidos/ts/artist-glance/55278/${0}"">Stevie Wonder</a>\'s ""Heaven Help Us All."" Its best moments make <I>Company</I> one more essential purchase for Ray Charles fans. <I>--Rickey Wright</I>']"
B0002F7I9Y,A2MVZS39F3XKH3,1,1107907200,Genius Loves Company,Ray Charles,"['CDs & Vinyl', 'Blues', 'Piano Blues']","['""I\'ve recorded with so many amazing artists in my career but never on a duets album of my own. I thought it was time to have some of the friends that I love & the artists that I admire come into my studio & sing with me live, the way we did it in the old days,"" explains Ray Charles on the genesis of Genius Loves Company. ""All the guests brought their own magic to each song. That\'s what we wanted & that\'s exactly what we got."" Ray\'s confidence is understandable. Genius Loves Company stands as a remarkable hallmark in a remarkable career. In his brilliant debut for Concord Records, Ray sings a dozen duets with a dazzling array of guest artists from virtually every genre, who have won a combined 79 GRAMMYr Awards. ""We cover it all,"" Ray adds, ""from country to R&B, pop, rock & blues. I\'ve never let them put me in a little box, & this CD expresses that open feeling. A beautiful song is a beautiful song-and to sing with so many beautiful singers is a blessing from God.""', 'The fact that <I>Genius Loves Company</I> will be Ray Charles\'s final new album inspires an unavoidable blue feeling. But it\'s also a happy reminder that the man spent the last months of his life at work doing what he loved. The overall effect of these dozen duets is autumnal and smooth. Brother Ray is on point and cruising here. Fine moments abound--you can hear his delight even in the rather stiff company of <a href=""/exec/obidos/ts/artist-glance/87104/${0}"">Diana Krall</a> and <a href=""/exec/obidos/ts/artist-glance/72860/${0}"">Natalie Cole</a>. His voice sounds a bit frayed by ill health at times, but it also allows for great performances like the slyness behind the ache in his version of the old soul hit ""Hey Girl"" with <a href=""/exec/obidos/ts/artist-glance/73749/${0}"">Michael McDonald</a> and a grand ""Crazy Love"" with <a href=""/exec/obidos/ts/artist-glance/28546/${0}"">Van Morrison</a>. Potently, he and <a href=""/exec/obidos/ts/artist-glance/29516/${0}"">Gladys Knight</a> remind us of the continued timeliness of <a href=""/exec/obidos/ts/artist-glance/55278/${0}"">Stevie Wonder</a>\'s ""Heaven Help Us All."" Its best moments make <I>Company</I> one more essential purchase for Ray Charles fans. <I>--Rickey Wright</I>']"
B0002LI11M,A3KQLV5QJUGE95,0,1247097600,Smile,Brian Wilson,"['CDs & Vinyl', 'Alternative Rock', 'Indie & Lo-Fi', 'Chamber Pop']","[""One of the most mythic albums in rock-the one that pushed Wilson over the edge and sat unfinished in the vault for decades-returned in 2004 when Brian resurrected it , re-recorded it and earned his most rapturous raves in decades. The CD contains Heroes and Villains; Surf's Up; Mrs. O'Leary's Cow; Roll Plymouth Rock , and the rest of the captivating creations of Wilson and Van Dyke Parks. To watch a revelatory documentary about the history and ultimate triumph of SMiLE and see its complete performance in LA (plus an ocean of bonus features), go for the DVD!"", 'The Greatest Album That Never Was finally <I>is</I>. The Beach Boys\' uncompleted 1967 album <I>Smile</I> has remained the elusive touchstone of Brian Wilson\'s brilliant, star-crossed career for decades. Artistic Holy Grail and troubling professional Waterloo for Wilson, a tantalizing prism of unfulfilled promise to his loyal cadre of fans, its story has become pop music\'s <I>Rashomon</I>. Finally completed via spring 2004 recordings with his stellar, longtime touring band (none of the original \'60s sessions were used, though they\'ve been recreated here with often stunning authenticity), it\'s arguably as alien to contemporary pop as it might have seemed in its intended \'67 context--even to ears freshly primed by the glories of <I><a href=""/exec/obidos/ASIN/B00005ASHM/${0}"">Pet Sounds</a></I>.', 'Collaborator Van Dyke Parks\'s impressionistic, often mischievous lyrics conjure a collage of arcane 19th-century Americana that\'s equal parts artful ellipse and aloof nostalgia. But wed to Wilson\'s innovative composition and recording techniques (echoing beat author William Burroughs\'s fabled cut \'n\' paste methodology and exemplified by the modular ""Good Vibrations""), the resulting semisuite confections challenge the boundaries of both song and album form, but with an insouciant charm that\'s as different from <I>Pet Sounds</I> as that landmark was from ""I Get Around."" Turns out those hypothetical comparisons to <I><a href=""/exec/obidos/ASIN/B000002UAU/${0}"">Sgt. Pepper\'s</a></I> weren\'t so far off the mark. <I>--Jerry McCulley</I>', '', '<p clear=""left"">', '', '', '', '<a name=""smiling-brian""></a> <strong><span class=""bw-dp"">Smiling with Brian</span></strong> <br>  <img src=""https://images-na.ssl-images-amazon.com/images/G/01/artists/wilson_brian.gif"" border=""0"" align=""left"">Amazon.com Music Editor Peter Hilgendorf called Brian Wilson to congratulate him on the release of <I>Smile</I>, and to talk about the recording and some of the history behind this highly anticipated release. <a href=""http://wm.amazon.usa.speedera.net/wm.amazon.usa/music/Brian-Wilson-Interview.wma"">Listen now</a>.', '', '', '', '<p clear=""left"">', '', '', '', '<a name=""bw-lists""></a> <strong><span class=""bw-lists"">Catch Up with Brian Wilson and the Legend of <I>Smile</I>:</span></strong> <br><img src=""https://images-na.ssl-images-amazon.com/images/G/01/music/promotions/bw-collage.jpg"" align=""left"">Here are a few lists to help unravel the stories and sounds of <I>Smile</I>.  <ul> <li><a href=""/exec/obidos/tg/feature/-/547650/${0}"">Essential Brian Wilson CDs</a></li>  <li><a href=""/exec/obidos/tg/feature/-/547649/${0}"">Essential Brian Wilson DVDs</a></li> <li><a href=""/exec/obidos/tg/feature/-/547651/${0}"">Essential Brian Wilson books</a></li> </ul>']"
B0002LI11M,A255E1L105V4MU,1,1096675200,Smile,Brian Wilson,"['CDs & Vinyl', 'Alternative Rock', 'Indie & Lo-Fi', 'Chamber Pop']","[""One of the most mythic albums in rock-the one that pushed Wilson over the edge and sat unfinished in the vault for decades-returned in 2004 when Brian resurrected it , re-recorded it and earned his most rapturous raves in decades. The CD contains Heroes and Villains; Surf's Up; Mrs. O'Leary's Cow; Roll Plymouth Rock , and the rest of the captivating creations of Wilson and Van Dyke Parks. To watch a revelatory documentary about the history and ultimate triumph of SMiLE and see its complete performance in LA (plus an ocean of bonus features), go for the DVD!"", 'The Greatest Album That Never Was finally <I>is</I>. The Beach Boys\' uncompleted 1967 album <I>Smile</I> has remained the elusive touchstone of Brian Wilson\'s brilliant, star-crossed career for decades. Artistic Holy Grail and troubling professional Waterloo for Wilson, a tantalizing prism of unfulfilled promise to his loyal cadre of fans, its story has become pop music\'s <I>Rashomon</I>. Finally completed via spring 2004 recordings with his stellar, longtime touring band (none of the original \'60s sessions were used, though they\'ve been recreated here with often stunning authenticity), it\'s arguably as alien to contemporary pop as it might have seemed in its intended \'67 context--even to ears freshly primed by the glories of <I><a href=""/exec/obidos/ASIN/B00005ASHM/${0}"">Pet Sounds</a></I>.', 'Collaborator Van Dyke Parks\'s impressionistic, often mischievous lyrics conjure a collage of arcane 19th-century Americana that\'s equal parts artful ellipse and aloof nostalgia. But wed to Wilson\'s innovative composition and recording techniques (echoing beat author William Burroughs\'s fabled cut \'n\' paste methodology and exemplified by the modular ""Good Vibrations""), the resulting semisuite confections challenge the boundaries of both song and album form, but with an insouciant charm that\'s as different from <I>Pet Sounds</I> as that landmark was from ""I Get Around."" Turns out those hypothetical comparisons to <I><a href=""/exec/obidos/ASIN/B000002UAU/${0}"">Sgt. Pepper\'s</a></I> weren\'t so far off the mark. <I>--Jerry McCulley</I>', '', '<p clear=""left"">', '', '', '', '<a name=""smiling-brian""></a> <strong><span class=""bw-dp"">Smiling with Brian</span></strong> <br>  <img src=""https://images-na.ssl-images-amazon.com/images/G/01/artists/wilson_brian.gif"" border=""0"" align=""left"">Amazon.com Music Editor Peter Hilgendorf called Brian Wilson to congratulate him on the release of <I>Smile</I>, and to talk about the recording and some of the history behind this highly anticipated release. <a href=""http://wm.amazon.usa.speedera.net/wm.amazon.usa/music/Brian-Wilson-Interview.wma"">Listen now</a>.', '', '', '', '<p clear=""left"">', '', '', '', '<a name=""bw-lists""></a> <strong><span class=""bw-lists"">Catch Up with Brian Wilson and the Legend of <I>Smile</I>:</span></strong> <br><img src=""https://images-na.ssl-images-amazon.com/images/G/01/music/promotions/bw-collage.jpg"" align=""left"">Here are a few lists to help unravel the stories and sounds of <I>Smile</I>.  <ul> <li><a href=""/exec/obidos/tg/feature/-/547650/${0}"">Essential Brian Wilson CDs</a></li>  <li><a href=""/exec/obidos/tg/feature/-/547649/${0}"">Essential Brian Wilson DVDs</a></li> <li><a href=""/exec/obidos/tg/feature/-/547651/${0}"">Essential Brian Wilson books</a></li> </ul>']"
B0002LE9HC,AQ8DU6XVA3USJ,1,1113782400,Ray,Ray Charles,"['CDs & Vinyl', 'R&B', 'Classic R&B']","[""This fall Universal Pictures and Walden Media will release the feature-length biopic Ray, the never-before-told musical biographical drama of the late American legend Ray Charles. Featuring a remarkable performance from Jamie Foxx in the central role, Ray follows the inspiring story of a one-of-a-kind genius. Directed by acclaimed filmmaker Taylor Hackford (La Bamba, An Officer And A Gentleman), the film features FoxxB s uncanny lip-syncing to classic Ray Charles tracks (utilizing the artist's original master recordings). Ray is an inspirational story about an amazing artist and human being, with Ray Charles music at the film's very core."", 'Soul and R&B legend Ray Charles may not have lived to see the success of Hollywood\'s ultimate tribute to him, but director Taylor Hackford\'s biopic (featuring a landmark performance by Jamie Foxx as the musical legend) will further burnish his legacy as one of the cornerstones of contemporary American music. Though it stretches from 1953\'s ecstatic, proto-soul ""Mess Around"" to a sublime, bluesy live take of ""Georgia on My Mind"" recorded in Japan in the mid-\'70s, this 17-track song-score can only be an inviting appetizer to the singer\'s <a href=""/exec/obidos/ASIN/B00000343O/${0}"">epochal body of work</a>. Charles\'s artistry may have virtually defined soul music, yet it also triumphed in genres as far afield as <a href=""/exec/obidos/ASIN/B000056OZV/${0}"">blues</a> (""Nightime Is the Right Time"") and <a href=""/exec/obidos/ASIN/B0000032B4/${0}"">country</a> (""I Can\'t Stop Loving You,"" ""Bye Bye Love"") during the \'60s, the impossibly rich era from which the bulk of this soundtrack is culled. Crucially, fully a third of the cuts here are live recordings--including electrifying 1965 performances of ""What\'d I Say,"" ""You Don\'t Know Me,"" and ""Hallelujah I Love Her So"" hand-picked for the film by Charles himself--the forum in which the singer consistently operated on a whole other artistic plateau from mere mortals. <I>-- Jerry McCulley</I>']"
B0002M6AO6,A3KQLV5QJUGE95,1,1247011200,Our Kind Of Soul,Hall & Oates,"['CDs & Vinyl', 'R&B', 'Soul', 'Blue-Eyed Soul']","['The brand new Hall & Oates Soul Classic album, ""Our Kind Of Soul,"" will be released on October 26 on U-Watch Records. This new album will feature 14 classic soul songs. In addition are 3 original Hall And Oates studio tracks. The first single will be the Hall And Oates version of The Spinners\' classic ""I\'ll Be Around.""', '<I>Our Kind of Soul</I>, the follow-up to 2003\'s VH1-propelled <I><a href=""/exec/obidos/ASIN/B000083JT6/${0}"">Do It for Love</a></I>, is mostly a can\'t-miss proposition: Daryl Hall\'s smooth, expressive voice, synonymous with the Philly soul sound, is so well suited to this material that it feels shrink-wrapped overtop. ""Can\'t Get Enough of Your Love,"" the <a href=""/exec/obidos/ts/artist-glance/38101/${0}"">Barry White</a> classic, is given a breezy makeover (and, maybe more impressively considering that most artists wouldn\'t touch it, not mangled); <a href=""/exec/obidos/ts/artist-glance/163702/${0}"">Teddy Pendergrass</a>\' ""Love TKO"" is dusted off and tinkered with till it takes on a signature H&O sound; and ""After the Dance,"" one of <a href=""/exec/obidos/ts/artist-glance/55362/${0}"">Marvin Gaye</a>\'s most cryptic compositions, comes across like a solved mystery--there\'s a gentleness and a reverie in the reading will prompt thoughtful listeners to return to it more than a few times. That said, a couple of these covers--the <a href=""/exec/obidos/ts/artist-glance/37986/${0}"">O\'Jays</a> ""Used to Be My Girl"" and <a href=""/exec/obidos/ts/artist-glance/125156/${0}"">Aretha Franklin</a>\'s ""Rock Steady""--seem cursory, and the duo can count on a cranky contingent decrying their lack of fresh material. But the strength of three songs introduced here should keep them at bay. First track ""Let Love Take Control"" gutsily and convincingly glides into <a href=""/exec/obidos/ts/artist-glance/55322/${0}"">Four Tops</a>\' ""Standing in the Shadows of Love,"" ""Soul Violins"" strikes notes at once heartfelt and spontaneous, and ""Don\'t Turn Your Back"" has the classic Hall & Oates marks of their-kind-of-soul songs like ""Out of Touch."" --<I>Tammy La Gorce</I>']"
