item_id,user_id,rating,timestamp,title,brand,category,description
B000GIXIO6,A8SCX6VUTE05H,0,1187568000,Rap-Murr-Phobia,Keith Murray,"['CDs & Vinyl', 'Rap & Hip-Hop', 'East Coast']","[""The first album of new material in four years from the Def Squad founding member, Keith Murray strikes back to put New York hip-hop back on the map with Rap-Murr-Phobia (The Fear Of Real Hip-Hop). This album features a full host of hip hop's heavy hitters, including Def Squad bandmates Redman, Erick Sermon and man many more - including multi-platinum R&B artist Tyrese, featured on the album's hit single 'Nobody Do It Better', The summer anthem of 2007!""]"
B000GIXIO6,AFTN9ZLB22PSZ,1,1185926400,Rap-Murr-Phobia,Keith Murray,"['CDs & Vinyl', 'Rap & Hip-Hop', 'East Coast']","[""The first album of new material in four years from the Def Squad founding member, Keith Murray strikes back to put New York hip-hop back on the map with Rap-Murr-Phobia (The Fear Of Real Hip-Hop). This album features a full host of hip hop's heavy hitters, including Def Squad bandmates Redman, Erick Sermon and man many more - including multi-platinum R&B artist Tyrese, featured on the album's hit single 'Nobody Do It Better', The summer anthem of 2007!""]"
B000GJACBC,A3QEYUMYBIXQ4J,1,1162166400,Mastertouch,Torsten de Winkel,"['CDs & Vinyl', 'Jazz']","[""Torsten de Winkel - Mastertouch // featuring: Alphonse Mouzon - Billy Cobham - Ernie Watts - Joachim Kuhn - Michael Brecker - Hellmut Hattler - Nippy Noya - Kai Eckardt - Karpeh // 1. Pyromantic 2. Double Blue 3. Tao 4. Sara's Touch 5. Lilo And Max 6. Coconuts 7. What Lies Beyond""]"
B000008ROA,AQLKBEVHUQ0JK,1,1159228800,Godfather of Vocalese,Eddie Jefferson,"['CDs & Vinyl', 'Jazz', 'Bebop']","['Eddie Jefferson was one of the first to sing lyrics to famous instrumental solos, with his unique gruff vocal approach. This 1976 session, first issued on LP, paired the singer with alto saxophonist Richie Cole, keyboardist Mickey Tucker, trumpeter Waymon Reed, and others. A very hip reading of Charlie Parker\'s ""Ornithology"" characterizes the approach here. ""Keep Walkin\'"" is a delightfully quirky blues. ""Pinetop\'s Boogie"" adds some variety, with Tucker sounding like he is playing a battered upright piano. Herbie Hancock\'s fusion piece, ""Chameleon,"" receives a distinctive vocalese treatment. The CD reissue adds an alternate take of ""Chameleon.""']"
B000GNOGZQ,A2RWGW6TGUX7E5,1,1329091200,Live at the Ryman,Jr. Robert Earl Keen,"['CDs & Vinyl', 'Country', 'Americana']","['Hot on the heels of his 2005 studio release, Robert Earl Keen - The ""King of the Texas Music Scene"" - delivers Live at the Ryman. Recorded live at Nashville\'s historic Ryman Auditorium, Robert Earl Keen delights a packed house with some of his biggest hits and best loved songs.']"
B000GPIED4,AFTN9ZLB22PSZ,0,1156204800,The New Revolution,Layzie Bone,"['CDs & Vinyl', 'R&B', 'Funk']",['I will ship by EMS or SAL items in stock in Japan. It is approximately 7-14days on delivery date. You wholeheartedly support customers as satisfactory. Thank you for you seeing it.']
B000GRTQJS,A1JIW8GOSSGUQR,0,1199923200,Impressions in Blood,Vader,"['CDs & Vinyl', 'Metal', 'Death Metal']","[""Not only has Vader been one of the most influential extreme metal bands over the course of their tenured, twenty-year existence, this Polish monster continues to redefine itself with each release. On Impressions In Blood, the group kicks up the intensity factor with neck-breaking tempos and a renewed vigor. Ripping lead guitar work from Maurycy 'Mauser' Stefanowicz and the testosterone-filled, instantly recognizable bellow of band leader Piotr Wiwczarek enhance the full, roaring Shadow Fear and the deeply blasting Field Of Heads , while the band continues to experiment with songwriting styles, adding tribal and groove-oriented passages that flesh out the record. Foreboding symphonic passages also make their way into the record's introduction and the doom-laden Predator, a track that easily stands as one of Vader's all-time best, in spite of being decidedly contrasting to the band's more up-tempo, past favorites.""]"
B000GRUO6W,A2HR0IL3TC4CKL,1,1171670400,Funerailles,Arditti Quartet,"['CDs & Vinyl', 'Classical', 'Chamber Music']","['Born in 1943, Brian Ferneyhough is a renowned British composer of mostly orchestral, chamber, choral, vocal, and piano works that have been performed throughout the world. ""A ceremony taking place behind a curtain or far away"": thus Ferneyhough on the emotional setting for the two Funrailles composed between 1969 and 1980, although the title is deceptive because this music is not intended to be funereal in character, nor was the composer setting out to write anything programmatic. Rather, Ferneyhough appears bent on delving deeper into his compositional abilities and on discovering what he could do with sound material structured like a ritual, principally for the emotional response that it can draw. The Arditti Quartet enjoys a worldwide reputation for their spirited and technically refined interpretations of contemporary and earlier twentieth century music. Several hundred string quartets and other chamber works have been written for the ensemble since its foundation by first violinist Irvine Arditti in 1974. Their extensive discography now features well over one hundred CDs.']"
B000GTN96M,A3QEYUMYBIXQ4J,1,1152576000,Greatest Hits,Judy Stone,"['CDs & Vinyl', 'Pop', 'Vocal Pop']",[]
B000GTN3WM,A3QEYUMYBIXQ4J,1,1152576000,Big Bands Tommy Dorsey,Tommy Dorsey,"['CDs & Vinyl', 'Jazz', 'Swing Jazz']","[""Tommy Dorsey / Time/Life Big Bands Tommy Dorsey\nTrack Title \n1. I'm Getting Sentimental Over You \n2. Head Over Heels In Love \n3. Who? \n4. Too Romantic \n5. Yes, Indeed! \n6. Song Of India \n7. The Dipsy Doodle \n8. Robins And Roses \n9. Stop, Look And Listen \n10. I'll Be Seeing You \n11. Marie \n12. Music, Maestro, Please \n13. Maple Leaf Rag \n14. You've Gotta Eat Your Spinach, Baby \n15. Imagination \n16. Hawaiian War Chant \n17. I'll Never Smile Again \n18. Boogie Woogie \n19. On The Sunny Side Of The Street \n20. Opus No. 1 \n21. East Of The Sun""]"
B000GTLC0M,A1S7BFT0HDF3HA,1,1162252800,Chainsaw of Life,Hellwood,"['CDs & Vinyl', 'Country', ""Today's Country""]","[""Hellwood is Johnny Dowd, Jim White, and Willie B; three distinct songwriter/musicians brought together by years of friendship, mutual respect, and camaraderie. Recorded in a cabin in central New York, in a room with walls covered in newspaper clippings of musician obituaries, Chainsaw of Life is something greater than the sum of its already compelling parts. Taken as a whole, it transcends the trio's individual output for accessibility. Johnny Dowd's grizzlier edges have been tempered. Jim White's intricate soundscapes have been knocked about and roughed up. Willie B's instrumental exotica has been dragged out of the closet and onto the street. Welcome to Hellwood . . . Roots music may never be the same again. 12 tracks including 'Thank You Lord', 'A Man Loves His Wife' and 'Spider In The Bed'. 2006.""]"
B000GTN53Y,A3QEYUMYBIXQ4J,1,1152576000,Silver Summer [23 Greatest Hits],Jan & Dean,"['CDs & Vinyl', 'Pop', 'Oldies']",['Track Title \n1. Sidewalk Surfin \n2. Surfin Safari \n3. Honululu Lulu \n4. Rida The Wild Surf \n5. Surf City \n6. Surfin USA \n7. Drag City \n8. Little Deuce Coupe \n9. Deadmans Curve \n10. I Get Around \n11. Little Old Lady From Pasadena \n12. Fun Fun Fun \n13. Be True To Your School \n14. Sunny Afternoon \n15. Popsicle \n16. Indian Lake \n17. Summer Rain \n18. Linda \n19. California Girls \n20. New Girl In School \n21. Surfer Girl \n22. Barbara Ann \n23. Thanks For Buying Our Album']
B000GW8Q8A,A2YTGRFQC9ZF52,1,1169424000,Leading Vision,Gorod,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Metal']","[""Leading Vision is the sophomore album from France's Gorod. Continuing where Neurotripsicks left off, Leading Vision further establishes the band as one of the world's premier extreme technical death metal bands on par with the likes of Necrophagist and Spawn of Possession. Ultra melodic and with dizzying technicality and precision, Gorod have released a masterpiece of top notch death brutality !""]"
B000GW8QDU,AFTN9ZLB22PSZ,0,1187395200,Kinfolk,Ali & Gipp,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Gangsta & Hardcore']","[""Ali & Gipp are a rap duo which consists of Ali (born Ali Vaskabi-Waski-Jones in St. Louis, Missouri) of the St. Lunatics, and Gipp (born Cameron Gipp in Atlanta, Georgia) of Goodie Mob. They first appeared together on the single Grillz, by Nelly and Paul Wall. The fusing of their very different and distinctive way of dressing and rapping make this group a stand out. The Group is signed to 3 time Grammy winning, Multi-Platinum recording artist Nelly's new label Derrty Ent.""]"
B000GW8Q08,A2NQUGGYM0DBM1,1,1218931200,MiG,MiG,"['CDs & Vinyl', 'Pop', 'Adult Alternative']","['Mig ~ Mig', 'MIG was one of the three finalists out of fifteen hopefuls who competed on the first season of the hit CBS-TV series ROCKSTAR: INXS. An audience favorite, he wowed viewers with his powerful vocals, commanding stage presence and overall raw talent. MIG is now poised for the big time with his major label debut; the self-titled CD MIG is set for in 2007. Born in the Philippines and raised in Australia, MIG settled in London for several years making a name for himself in musical theater. The young singer played the lead in Queen\'s WE WILL ROCK YOU, and also starred in the smash hit musical RENT. Having done the band circuit earlier in his native Australia, he later pursued dreams of a solo career while in London, where he recorded a 4-song EP dubbed ""The MiGnition Project."" MIG endeavored to sell the record on his own website, and even enlisted the help of Queen guitarist Brian May on one of the tracks. It was at precisely this time that the opportunity for Rockstar presented itself. MIG ventured from London to Los Angeles for a successful audition, going on to compete on national television for the chance to become the new lead singer for Aussie band INXS. As the show progressed, he became a quick star with his emotional honesty, and consistent charismatic performances week after week. <P>MIG also mastered the piano at a young age, mostly playing Billy Joel tunes. At the same time he was listening to an array of musical styles, such as Stevie Wonder, James Ingram, Earth Wind and Fire, James Brown, Lenny Kravitz, Queen and The Red Hot Chili Peppers. These various influences are evident when spending time with his debut album. Produced by Matthew Wilder (No Doubt, Christina Aguilera), and Rob Mathes, with string arrangements by the renowned Paul Buckmaster (Elton John, Train), the record was recorded near his home in Los Angeles, with additional sessions done in London and New York.']"
B000GXEKVQ,A3IM5IGE0JCLHO,1,1153008000,From The Lochs to Bays: Songs from Scotland and Ireland,,"['CDs & Vinyl', 'Folk']",[]
B000GXOK52,A3IM5IGE0JCLHO,1,1163808000,Groove Deluxe GLOBAL CHILL,Various Artists,"['CDs & Vinyl', 'Jazz']",[]
B000GY73F0,AEQFYOI6YJ83Z,1,1166227200,Here &amp; Now,Darryl Worley,"['CDs & Vinyl', 'Country', ""Today's Country""]","[""Long known for his powerful ballads and charismatic patriotism, Darryl Worley allows a fuller picture to emerge and shows us his hard rockin' honky-tonk side on his debut 903 Music release, Here And Now. Darryl is not only a recording artist with 2 million in sales to his credit but also donates his talent, time and money to his community. Darryl's annual fundraising event, Tennessee River Run, benefits those in need in his hometown area of Savannah, TN. He also has spent many hours performing for our troops all over the world.""]"
B000GXFZHY,A3IM5IGE0JCLHO,1,1153008000,Bluegrass Gambler,Dennis Holt,"['CDs & Vinyl', 'Country', 'Bluegrass']",[]
B000GYHRFQ,AFTN9ZLB22PSZ,1,1162252800,American Me,C.L. Smooth,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Experimental Rap']","['Rapper CL Smooth is ending a ten-year hiatus and releasing his highly anticipated solo album, American Me. The album, which drops on Shaman Work Recordings, features production by Arsonist of the Heatmakerz, Kaygee and Tramp of Divine Mill and newcomer Mike Loe. \' American Me is about misconceptions. It\'s about the things people say, the things people perceive, right or wrong it\'s about the speculations that we force on each other,"" CL Smooth explained. The first single from CL Smooth\'s debut is titled ""Smoke in the Air,"" Like his well known songs ""Straighten It Out,"" ""I\'ll Take You There,"" and ""They Reminisce Over You (T.R.O.Y.),"" which were recorded with former partner Pete Rock, American Me will tackle a variety of personal and political topics. ""I\'m bringing the real deal, in spite of everyone and everything else. My lyricism isn\'t about brute force; instead it showcases what I\'ve come up against and why I\'m still here.""']"
B000GYHQZ2,A2KP92X5N1M27B,1,1207008000,The Journey,VARIOUS ARTISTS,"['CDs & Vinyl', 'Classical', 'Forms & Genres', 'Sonatas', 'Sonatinas']","['Special 2 disc set! (In addition to the album cd and an interview disc, a free Vanguard Classics sampler will be included in an initial Limited Edition run.) <P>""The Journey"" is the follow up to Leon Fleishers extraordinary Vanguard Classics release ""Two Hands."" Where ""Two Hands"" chronicled Fleishers triumphant return to performing two-handed repertoire after 35 years, ""The Journey"" tells the rest of the story. <P>The works performed on ""The Journey"" are the pieces of music that Fleisher was preparing to perform in solo recitals at the time that dystonia began to affect his performing career in the early 1960s. <P>""The Journey"" matches solo piano works rarely recorded, like Stravinskys \'Serenade in A,\' with the beautiful, melancholy touch that Leon Fleisher brings to popular works such as Chopins \'Berceuse\' and Beethovens \'Fr Elise.\' The technical ability of a great pianist meets the poetic touch of a master in Bachs \'Chromatic Fantasy and Fugue\' and Mozarts \'Sonata in E flat,\' K. 272. <P>Mr. Fleisher is interviewed on Disc Two by Bob Edwards of XM Radio\'s \'The Bob Edwards Show.\'', 'Leon Fleischer is the extraordinary pianist who lost the use of his right hand to a neurological ailment in 1964 at the height of his career. Undaunted, he took up teaching, conducting, and performing the left-hand literature so brilliantly that it was hard to believe he was using only one hand. When he returned to two-handed playing after years of medical treatments and determined, arduous rehabilitation, the public greeted him not only as a great artist but a conquering hero. This disc is his second two-handed recording (the first, <i>Two Hands</i>, was released in 2004). The title refers to the journey of life which, Fleischer says, ""matters more than the destinations."" The program features works Fleischer had performed regularly before 1964 but never recorded. Now in his late 70s, Fleischer plays with patrician authority and an unfailing sense of structure and style. His technical mastery seems fully intact, his tone is beautiful and variable, his youthful vigor remarkable. His Bach is especially striking for its simple directness and the clarity of its texture and counterpoint. In the Capriccio ""On the Departure of a Brother,"" a piece of real ""program music,"" he brings out the lamentation and the humor; in the Chromatic Fantasy and Fugue the build-ups are very dramatic, the runs carefully shaped. Chopin\'s ""Berceuse"" is dreamy and singing. Stravinsky\'s ""Serenade"" alternates percussive passages with sardonic ""melodies,"" and includes a marathon perpetual motion. An early, relatively unfamiliar Mozart sonata is fussy and unspontaneous, but Beethoven\'s very familiar ""Fr Elise"" is beautiful. Is Fleischer demonstrating how this lovely piece, all too frequently heard on student recitals and telephones, should really sound? <i>--Edith Eisler</i>']"
B000GYI02K,A1S7BFT0HDF3HA,0,1214265600,The Longest Meow,Bobby Bare Jr.,"['CDs & Vinyl', 'Alternative Rock', 'Indie & Lo-Fi', 'Indie Rock']",['NEW Combo BLUWAVS CD and FLAC FILE']
B000H0M4ZM,AQLKBEVHUQ0JK,1,1176076800,Good God!: A Gospel Funk Hymnal,Various Artists: Good God! A Gospel Funk Hymnal,"['CDs & Vinyl', 'Christian', 'Pop & Contemporary']","['A collection of the nature can only exist in hindsight. GOSPEL FUNK is a genre in the same way deep soul or acid folk is, created by collectors and enthusiasts as a way to define a subsection of another genre. The album is a mix of primitive choirs, spacious breaks, congas, elderly rappers impersonating the devil, cast recordings, thumping bass and JP impressionists, all with a heavy slathering of gospel gravy. Featuring tracks by: Shackleford Singers, Five Spiritual Tones, Trevor Dandy, Gospel comforters, Voices of Conquest, Sam Taylor, la Vice & Company, Masonic Wonders and more!', '<i>Good God! A Gospel Funk Hymnal</i> is a sweet selection of African-American gospel with mostly obscure acts from the late 1960s and early 1970s. This is that era of gospel that gave us Andrea Crouch and the Disciples and the crossover hits from the Staple Singers. Decidedly well after gospel\'s ""Golden Age,"" this was a time when black gospel--which of course was the primary influence on soul music--was in turn itself influenced by soul and funk. These selections are exceptionally funky, and if you\'ve never heard Trevor Dandy, Voices of Conquest or Preacher and the Saints before, you\'ll be more than glad when you have. This compilation might well steer neophytes toward the myriad pleasures of gospel, which remains America\'s most neglected and misunderstood music and the roots for far more than it gets credit. Anyway, these jams just might have you praising the lord and shaking your behind at the same time. That\'s the point, in case you missed it. <i>--Mike McGonigal</i>']"
B000H0MNL2,A3SWWXWV1WDZ68,0,1156032000,"Monteverdi - L'Incoronazione di Poppea / Delunsch, von Otter, Brunet, Hellekant, Fouch&Atilde;&copy;court, Sedov, Les Musiciens du Louvre, Minkowski, Gruber",Marc Minkowski,"['CDs & Vinyl', 'Classical', 'Chamber Music']",['Quick Shipping !!! New And Sealed !!! This Disc WILL NOT play on standard US DVD player. A multi-region PAL/NTSC DVD player is request to view it in USA/Canada. Please Review Description.']
B0000CD5FW,A3G10NPD661EQD,1,1136505600,Natural Progression,Sweatshop Union,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap']",[]
B000H30BAO,A1J6788AD55AW5,1,1222214400,World on Fire,By the Tree,"['CDs & Vinyl', 'Christian', 'Pop & Contemporary']","['Produced by Dwayne Larring (formerly of Sonicflood), the pop rock album includes the hits ""World On Fire"", ""Rain Down"", and ""You Are My Desire"". Enhanced with an inside look at life on the road and in the studio with the band, the ""World On Fire"" music video, an instructional guitar video, and more!']"
B000H4VZH6,A2HR0IL3TC4CKL,1,1168560000,Juxtapositions: Elliott Carter - A Labyrinth of Time,,"['CDs & Vinyl', 'Classical', 'Chamber Music']","[""Frank Scheffer shows Carter's musical development and projects his compositions in time, in a journey led the composer himself. Beautiful pictures of New York City, of which Carter is a lifetime citizen, used as a metaphor, help build the juxtaposition of"", ""Illustrious figures, including the pianist and scholar Charles Rosen and the formidable Pierre Boulez, offer eloquent attestation to the stature of Carter among today's composers -- <i>LA Weekly, July 4th, 2007</i>""]"
B000H4VZE4,A1FMJJKSVQDDQ,1,1281398400,Arvo P&auml;rt:Triodion Ode VII I Am the True Vine Music for Unaccompanied Choir,PART,"['CDs & Vinyl', 'Classical']","[""During the past 20 years, Arvo P'rt has consolidated his reputation as one of the most significant contemporary composers with a sequence of magnificent sacred choral works. Dating from between 1990 and 2001, the works on this recording exemplify P'rt's m""]"
B000H5V8HC,AUHZ4NEDBKM1X,1,1207612800,Resonance: Live in Poland,,"['CDs & Vinyl', 'Pop', 'Vocal Pop']","[""Galahad is one of the most important bands on the world's progressive scene with a cult following in Poland, Italy, Japan, Holland, Belgium and many other countries. This is the bands first DVD, which features numerous gigs and tours where they share the""]"
B000H7JCCS,A2RWGW6TGUX7E5,1,1231545600,The Jeff Healey: Live at Montreaux 1997 &amp; 1999,,"['CDs & Vinyl', 'Blues', 'Electric Blues']","['Captured here for the first time ever is the Jeff Healey Bands 1999 performance at the Montreux Festival. The band (Healey, Joe Rockman on bass, Pat Rush on guitar, and Tom Stephen on drums) whips the crowd into a frenzy with a high energy, 76 minute blues jam. Included in this set are ""My Little Girl"", ""I Think I Love You Too Much"", ""See the Light"", their cover of The Doors ""Roadhouse Blues"" (featured in the movie ""Roadhouse"") and perhaps their most well known song, ""Angel Eyes"", which was a Top 10 smash in the US in 1988. As a bonus, fans are treated to 4 tracks from their 1997 Montreux appearance at Stravinski Hall. <P>Tracklisting<BR> DVD<BR> 1. My Little Girl 2. Stop Breakin Down 3. Third Degree 4. I Think I Love You Too Much 5. Stuck In the Middle With You 6. I Cant Get My Hands On You 7. Angel Eyes 8. Roadhouse Blues 9. See the Light 10. Hoochie Coochie Man <P>CD<BR> 1. While My Guitar Gently Weeps 2. My Little Girl 3. Stop Breakin Down 4. Third Degree 5. I Think I Love You Too Much 6. Thats What They Say 7. I Cant Get My Hands On You 8. Yer Blues 9. Angel Eyes 10. Roadhouse Blues 11. See The Light 12. Hoochie Coochie Man <P>DVD Bonus Tracks (From 1997)<BR> 1. As the Years Go Passing By 2. Thats What They Say 3. Put The Shoe On The Other Foot 4. While My Guitar Gently Weeps']"
B000H7JE4O,A175TPTHMNS7S4,1,1165708800,Intellektual Property,Intellekt & Dirty Digits,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap']",[]
B000H80LAE,A1RJJ56MBJMX87,1,1160611200,Forever,Free,"['CDs & Vinyl', 'World Music', 'Europe', 'British Isles', 'Britain']","['Features all known existing footage of Free including BBC performances and the Isle of Wight concert, as well as interviews with the remaining band members. Also includes digitally restored archive footage. Also includes audio only on Isle Of Wight 30th']"
B000HA2ECU,A3QEYUMYBIXQ4J,1,1167350400,Unbounded,Wolf Krakowski,"['CDs & Vinyl', 'Country']","['Unbounded by Wolf Krakowski', ""<i>When sold by Amazon.com, this product is manufactured on demand using CD-R recordable media. Amazon.com's standard return policy will apply.</i>""]"
B000HC2PCC,AQLKBEVHUQ0JK,1,1273104000,Off To The Races,Willie Nelson,"['CDs & Vinyl', 'Jazz', 'Bebop']",[]
B000HCPU9M,A3IM5IGE0JCLHO,0,1172188800,Bubblegum,The Oranges,"['CDs & Vinyl', 'Alternative Rock']",['CD ALBUM']
B000HDRAGC,A2YTGRFQC9ZF52,0,1171670400,The Best of Fear Factory,Fear Factory,"['CDs & Vinyl', 'Alternative Rock', 'Goth & Industrial', 'Industrial']","[""One of the first to fuse Death Metal with industrial samplings to produce a full blown sonic assault, Fear Factory formed in Los Angeles in 1990. Shortly after signing to Roadrunner Records in 1992, the band's debut album, Soul of a New Machine was released. The band has gone on to establish themselves at the forefront of metal with critical acclaim."", 'Fear Factory was one of the first bands to fuse the loud, crushing intensity of death metal with the cold harshness of industrial electronics and samples, producing a more varied sonic palette with which to express their bleak, pessimistic view of modern, technology-driven society. The combination of melodic and aggressive vocal styling of Burton C. Bell as first heard on the bands 1992 debut SOUL OF A NEW MACHINE, as well as the guitar riffs of Dino Cazares have influenced the next generation of metal players and can be heard in metal every year since. This band was innovative and influential to metal musicians the world over.']"
B000HEWGQU,A1U3LWEEKCKHGM,1,1316304000,If You Got to Ask You Ain't Got It,Fats Waller,"['CDs & Vinyl', 'Jazz', 'Traditional Jazz & Ragtime', 'Stride Piano']","[""While a lot of imported Fats sets have come on to these shores, none of them have had the access to the original tapes that this one has. Disc one presents Fats playing his own compositions, disc two is all-instrumental, and disc three features Waller-ized interpretations of Tin Pan Alley standards; between the three, every classic track is here. Includes Honeysuckle Rose; Ain't Misbehavin'; The Joint Is Jumpin'; African Ripples; Honey Hush; I'm Gonna Sit Right Down and Write Myself a Letter; Two Sleepy People; Your Feet's Too Big; The Sheik of Araby; (I'll Be Glad When You're Dead) You Rascal You; Dinah , and more.""]"
B000HIP48S,A2YTGRFQC9ZF52,1,1169164800,Facing the Thousand,Light This City,"['CDs & Vinyl', 'Metal', 'Death Metal']","['Light This City started in 2002 with vocalist Laura Nichol, drummer/guitarist Ben Murray, and bassist Mike Dias writing songs for their full length debut']"
B000HIVQDK,A303U1MOXG5R1F,1,1273449600,Symphony Sessions,The Manhattan Transfer,"['CDs & Vinyl', 'Jazz', 'Vocal Jazz']","[""Eight-time GRAMMYr winning jazz/pop harmony vocal group Manhattan Transfer has been releasing stellar albums and drawing rave concert reviews for over three decades with their sparkling song stylizations and prodigious vocal talents. The legendary group's collective voice has never sounded better. The eagerly anticipated U.S. release following up 2004's acclaimed Vibrate finds the quintessential vocal quartet revisiting some of the best loved songs they're recorded earlier in their career.""]"
B000HKDECE,A303U1MOXG5R1F,1,1440028800,Diva: The Singles Collection,Sarah Brightman,"['CDs & Vinyl', 'Broadway & Vocalists', 'Musicals']","['Diva: The Singles Collection picks up where the Classics anthology (a collection of songs from Time To Say Goodbye, Eden and La Luna) left us in 2001: longing for more of Brightman\'s career-spanning hits including music from the Broadway musical that launched her international career (""Phantom of the Opera""), adult-pop hits (""Time To Say Goodbye"", ""Who Wants to Live Forever"") and other adapted classical melodies (""Nella Fantasia"", ""Pie Jesu"") that showcase her range from a pure sweet voice to a powerful operatic soprano.']"
B000HKDC9Y,A8SCX6VUTE05H,0,1164153600,"<span id=""parentalAdvisory"" class=""a-size-medium a-color-secondary a-text-normal""",Yung Joc,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap']","['The Infectious First Single, its Going Down, is Already Hugely Popular in the Clubs, Its Appealing Swagger Inspiring Many to Quote One of the Anthems Punch Lines: ""oh I Think They Like Me, Better Yet  I Know!""']"
B000HLDET6,A1J6788AD55AW5,1,1160784000,Immersion: Two,Steve Roach,"['CDs & Vinyl', 'Alternative Rock', 'Goth & Industrial']","['The second in an ongoing series of atmospheric zones by master sound painter Steve Roach, Immersion:Two presents a subtle shift from the luminous steady state harmonic current of Immersion: One. On this 73-minute long-form soundscape, a sinuous weblike mist seems to emanate from the speakers. Mysterious yet calm, this is the perfect sound environment for the deeper hours after midnight or anytime a quiet, engulfing audio landscape is desired. If Nag Champa or Sandalwood incense has a sound this might be it.', 'Steve Roach makes music that moves outside of conventional time and space. As when small pebbles are tossed in a placid pond, his subtle changes have monumental effects, because the dynamics have been lowered and time stretched to the edge.  That\'s why, at about the 23-minute mark of this 73-minute ambient opus, it\'s such a shock when a low growl--like slow-motion waves--breaks across the speakers.  ""Artifact Ghost,"" the only composition on <i>Immersion: Two</i>, is another of Roach\'s long-form works, harkening back to <a href=""/exec/obidos/ASIN/B00005M94W/${0}""><i>Structures from Silence</i></a> but without even that album\'s distended melodic sway. As a gentle <i>Twilight Zone</i>-like siren sound wafts its way in the far distance, Roach does a slow dive into a music of deep viscosity.  With sounds rustling like insects prattling in the eaves and the wind brushing branches against the window, ""Artifact Ghost"" will either scare you out of your pants or take you out of your body. On <i>Immersion: Two</i>, Steve Roach continues to make a rarefied sound as the Mark Rothko of electronic music. <i>--John Diliberto</i>']"
B000HNDZ48,A3IM5IGE0JCLHO,1,1157328000,Gadfly Pie ~ A Slice of the Gadfly Records Catalog,,"['CDs & Vinyl', 'Alternative Rock', 'Indie & Lo-Fi', 'Indie Rock']",[]
B000HNFFRI,A38ZTUNQJVGP6S,0,1227312000,Glory Days Of Rock 'n' Roll: Instrumentals,Various Artists,"['CDs & Vinyl', 'Jazz']","['Glory Days Of Rock \'n\' Roll: Instrumentals\nTracklist:\n\nDisc 1:\n1. Walk, Don\'t Run - The Ventures\n2. Tall Cool one - The Wailers\n3. El Rancho Rock - The Champs\n4. The Happy Organ - Dave ""baby ""Cortez\n5. Wheels - The String-a-Longs\n6. Raunchy - Bill Justis\n7. Raw-Hide - Link Wray and the Wraymen\n8. Harlem Nocturne - The Viscounts\n9. Green Onions - Booker T & The MG\'s\n10. Honky Tonk(Pt.2) - Bill Doggett\n11. Ghost Riders In The Sky - The Ramrods\n12. Teen Beat - Sandy Nelson\n13. Tuff - Ace Cannon\n14. Wipe Out - Surfaris\n15. Nut Rocker - B. Bumble & The Stingers\n\nDisc 2:\n1. Tequila - The Champs\n2. Guitar Boogie Shuffle - The Virtues\n3. Smokie Part 2 - Bill BLack Combo\n4. Bongo Rock - Preston Epps\n5. Wiggle Wobble - Les Cooper & The Soul Rockers\n6. Red River Rock - Johnny & The Hurricanes\n7. Because They\'re Young - Duane Eddy\n8. Sleep Walk - Santo & Johnny\n9. You Can\'t Sit Down - Philip Upchurch Combo\n10. Percolator(Twist) - Billy Joe & The Checkmates\n11. Memphis - Lonnie Mack\n12. Pipeline - The Chantays\n13. Wild Weekend - The Rockin\' Rebels\n14. I Got A Woman(Part 1) - Jimmy McGriff\n15. Topsy Part 2 - Cozy Cole\n\nTime Life Music\n2000 EMI-Capitol R696-14']"
B000HOJBOA,A3EJYJC25OJVKK,1,1169251200,Invisible Touch,Genesis,"['CDs & Vinyl', 'Rock', 'Progressive', 'Progressive Rock']",[]
B000HOLKPI,A2X0GI1H23MFUW,1,1266624000,Coleccion,Duncan Dhu,"['CDs & Vinyl', 'World Music', 'Europe', 'Continental Europe', 'Spain']",[]
B000HRMEP0,A8SCX6VUTE05H,1,1183075200,Soldier 2 Soldier,Dead Prez's & Outlawz's,"['CDs & Vinyl', 'Rap & Hip-Hop', 'Pop Rap']",['I will ship by EMS or SAL items in stock in Japan. It is approximately 7-14days on delivery date. You wholeheartedly support customers as satisfactory. Thank you for you seeing it.']
B000HRMDXS,A2X0GI1H23MFUW,0,1174867200,Me Cuesta Tanto Olvidarte,Ana Torroja,"['CDs & Vinyl', 'World Music', 'Europe', 'Continental Europe', 'Spain']",[]
